Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,15.46875,15.46875
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,15.46875,15.46875
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,15.46875,15.46875
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,15.46875,15.46875
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Flash,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Flash,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Flash,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Flash,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Flash,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Flash,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Flash,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Flash,100,0,0,0,0,False,False,False,3.164063,0
4314,Terrorist,-1673,560,-59.96875,Flash,100,0,0,0,0,False,False,False,359.6484,359.6484
4314,Terrorist,-1673,560,-59.96875,Flash,100,0,0,0,0,False,False,False,359.6484,359.6484
4314,Terrorist,-1673,560,-59.96875,Flash,100,0,0,0,0,False,False,False,359.2969,359.6484
4314,Terrorist,-1673,560,-59.96875,Flash,100,0,0,0,0,False,False,False,357.8906,3.164063
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,355.0781,3.867188
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,355.0781,3.867188
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,355.0781,3.867188
4314,Terrorist,-1673,560,-59.96875,Knife,100,0,0,0,0,False,False,False,355.0781,3.867188
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,355.0781,3.867188
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,352.2656,5.273438
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,349.1016,6.328125
4314,Terrorist,-1673,560,-59.96875,Glock,100,0,0,0,0,False,False,False,341.7188,8.789063
4314,Terrorist,-1673,560,-59.96875,Flash,100,0,0,0,0,False,False,False,341.7188,8.789063
