Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,267.1875,5.273438
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.0313,10.89844
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.0313,10.89844
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.0313,10.89844
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.0313,10.89844
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.89844
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,277.3828,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,278.0859,9.492188
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,279.1406,4.570313
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,279.4922,4.21875
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Glock,100,0,0,0,0,False,False,False,279.4922,4.21875
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,279.4922,4.21875
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,280.5469,6.328125
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,10.54688
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.9531,13.00781
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,14.0625
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.9531,14.0625
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.25,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.25,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Gallil,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Gallil,100,0,0,0,0,False,False,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Gallil,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Gallil,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Gallil,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Gallil,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Gallil,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547,560,-59.96875,Knife,100,100,0,0,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1546.787,558.9596,-59.96875,Knife,100,100,8.713441,-42.55458,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1545.789,554.0867,-59.96875,Knife,100,100,21.36796,-104.3565,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1544.094,545.8097,-59.96875,Knife,100,100,31.15215,-152.1404,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1541.577,533.5162,-63.96875,Knife,100,100,39.11433,-191.026,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1539.29,522.3481,-63.96875,Knife,100,100,43.66681,-213.2593,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1536.417,508.3183,-63.96875,Knife,100,100,47.57649,-232.3534,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1533.34,493.2914,-63.96878,Knife,100,100,50.14929,-244.9184,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1529.814,476.0706,-63.96881,Knife,100,100,50.14929,-244.9184,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1527.071,462.6767,-63.96881,Knife,100,100,50.14929,-244.9184,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1524.371,456.1489,-63.96881,Knife,100,100,24.16419,-43.37355,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1524.693,451.6376,-63.96881,Knife,100,100,-25.20201,-93.69254,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1527.579,444.3334,-63.96881,Knife,100,100,-60.89189,-133.1369,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1532.35,434.9454,-63.96881,Knife,100,100,-87.17946,-162.1899,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1537.677,425.457,-63.96881,Knife,100,100,-104.4326,-181.258,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1544.425,411.7249,-63.96881,Knife,100,100,-75.88544,-208.0233,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547.868,397.9716,-63.96881,Knife,100,100,-40.48046,-228.4968,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1549.44,383.1368,-63.96881,Knife,100,100,-14.40269,-243.5767,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1549.635,367.5941,-63.96881,Knife,100,100,4.767725,-249.9545,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1548.977,353.9393,-63.96881,Knife,100,100,16.9414,-249.4253,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1547.333,336.4395,-63.96881,Knife,100,100,27.81239,-248.4481,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1545.361,320.9399,-63.96881,Knife,100,100,34.11208,-247.6618,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1543.067,305.4844,-63.96881,Knife,100,100,38.49938,-247.0178,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1540.545,290.0644,-63.96881,Knife,100,100,41.63434,-246.5088,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1537.052,275.0246,-63.96881,Knife,100,100,77.50982,-231.4455,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1530.602,261.2438,-63.96881,Knife,100,100,121.2175,-212.8018,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1521.852,248.4587,-63.96881,Knife,100,100,152.6071,-198.0179,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1510.266,235.2498,-63.96881,Knife,100,100,173.0655,-180.4116,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1500.46,225.7255,-63.96881,Knife,100,100,183.4486,-169.8429,0,False,True,False,281.6016,13.71094
PnX | CSGOmall.com,Terrorist,-1487.192,214.1986,-63.96881,Knife,100,100,192.3125,-159.737,0,False,True,False,281.6016,13.71094
