Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
PnX | CSGOmall.com,CounterTerrorist,2361,2200,127.2175,P2000,100,0,0,0,0,False,False,False,139.2188,3.164063
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,P2000,100,0,0,0,0,False,False,False,139.2188,3.164063
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,P2000,100,0,0,0,0,False,False,False,139.2188,3.164063
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,P2000,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,P2000,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,P2000,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,P2000,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,P2000,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,P2000,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,P2000,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,P2000,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,P2000,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,P2000,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,Knife,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,Knife,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,Knife,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,Knife,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,Knife,100,0,0,0,0,False,False,False,299.1797,0
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,Knife,100,0,0,0,0,False,False,False,297.4219,359.2969
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,Knife,100,0,0,0,0,False,False,False,293.9063,358.9453
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,Knife,100,0,0,0,0,False,False,False,292.5,0.3515625
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,Knife,100,0,0,0,0,False,False,False,291.0938,2.460938
PnX | CSGOmall.com,CounterTerrorist,2361,2200,126.8168,Knife,100,0,0,0,0,False,False,False,290.7422,3.515625
