Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,237.3047,355.4297
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,237.3047,355.4297
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,3.164063,0
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,359.6484,359.6484
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,350.1563,0.3515625
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,338.9063,2.460938
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,335.3906,4.21875
PnX | CSGOmall.com,Terrorist,-1668,471,-63.96875,Glock,100,0,0,0,0,False,False,False,335.3906,4.21875
