Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
PnX | CSGOmall.com,CounterTerrorist,2361,2008,126.8642,P2000,100,0,0,0,0,False,False,False,301.9922,33.39844
