Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
device ;M;,CounterTerrorist,2432,2184,124.5662,USP,100,0,0,0,0,False,False,False,24.96094,20.39063
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,24.96094,20.39063
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,24.96094,20.39063
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,24.96094,20.39063
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,24.96094,20.39063
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,24.96094,20.39063
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,24.96094,20.39063
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,271.0547,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,270.3516,359.6484
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,262.9688,0
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,250.6641,0.3515625
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,243.9844,0.703125
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,243.6328,0.703125
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,243.9844,0.703125
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,243.9844,0.703125
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,243.9844,0.703125
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,243.9844,0.703125
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,243.9844,0.703125
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,244.3359,0.703125
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,244.6875,0.3515625
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,244.6875,0.3515625
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,244.6875,0.3515625
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,244.6875,0.3515625
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,245.0391,0.3515625
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,245.3906,0.3515625
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,245.7422,0.3515625
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,245.7422,0.3515625
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,245.7422,0.3515625
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,245.7422,0.3515625
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,245.7422,0.3515625
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,245.7422,0.3515625
device ;M;,CounterTerrorist,2432,2184,124.3104,USP,100,0,0,0,0,False,False,False,245.7422,0.3515625
