Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,268.5938,25.3125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,268.5938,25.3125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,144.4922,0
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,143.7891,0
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,149.0625,0.3515625
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,160.3125,1.757813
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,173.6719,4.21875
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,182.4609,5.625
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,183.1641,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,180,6.679688
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,176.4844,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,174.375,5.976563
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,174.375,5.976563
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,172.2656,5.625
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,175.0781,4.921875
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,187.7344,5.625
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,208.4766,5.976563
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,219.375,5.273438
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,218.3203,3.515625
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,218.3203,3.515625
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,217.9688,3.867188
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,218.3203,4.921875
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,223.2422,7.03125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,228.8672,8.085938
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.2734,8.085938
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.2734,7.382813
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.9766,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.9766,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.9766,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.9766,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.9766,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.9766,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.9766,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.9766,5.976563
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.9766,5.976563
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.9766,5.976563
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,231.3281,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P2000,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
PnX | CSGOmall.com,CounterTerrorist,2440,2032,123.4813,P250,100,0,0,0,0,False,False,False,230.625,6.328125
