Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,79.10156,1.054688
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,79.10156,1.054688
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,79.10156,1.054688
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,79.10156,1.054688
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,79.10156,1.054688
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,207.7734,0.703125
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,208.125,1.40625
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,208.125,1.40625
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,208.125,1.40625
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,208.125,1.40625
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,208.125,1.40625
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,208.4766,1.40625
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,214.4531,1.757813
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,220.7813,2.460938
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,223.5938,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,223.9453,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,224.2969,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,224.2969,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,224.2969,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,224.2969,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,224.2969,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,224.2969,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,224.2969,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,224.2969,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,USP,100,0,0,0,0,False,False,False,224.2969,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,224.6484,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,226.0547,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.4609,2.8125
device ;M;,CounterTerrorist,2480,2112,126.7755,M4A1,100,100,0,0,0,False,True,True,227.1094,2.8125
