Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,225.3516,1.757813
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,225.3516,1.757813
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,271.0547,0
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,271.0547,0
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,271.0547,0
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,270.3516,359.6484
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,269.6484,359.6484
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,267.1875,0
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,266.1328,0.703125
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,266.1328,0.703125
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,266.1328,0.703125
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,266.4844,0.3515625
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,266.8359,0.703125
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,266.1328,0.703125
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,265.0781,1.40625
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,265.4297,2.460938
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,265.7813,2.460938
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,265.4297,2.460938
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,266.1328,2.8125
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,Knife,100,0,0,0,0,False,False,False,267.8906,4.21875
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,270.3516,4.921875
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,271.4063,5.273438
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,271.4063,5.273438
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.328125
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,P2000,100,0,0,0,0,False,False,False,272.8125,6.679688
PnX | CSGOmall.com,CounterTerrorist,2432,2184,124.3104,AWP,100,0,0,0,0,False,False,False,272.8125,6.679688
