Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,88.94531,359.6484
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,88.94531,359.6484
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
PnX | CSGOmall.com,Terrorist,-1502,417,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,0
