Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,36.91406,3.515625
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,35.85938,4.570313
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,221.4844,359.6484
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,221.4844,358.9453
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,221.1328,358.5938
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,220.7813,357.8906
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,220.7813,357.1875
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,220.7813,357.1875
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,220.7813,357.1875
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,221.8359,357.5391
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,224.6484,357.8906
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,223.9453,358.2422
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,223.2422,358.5938
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,223.2422,358.5938
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,223.5938,358.5938
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,224.6484,358.9453
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,226.7578,0
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,229.5703,1.40625
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.0313,3.164063
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.3828,3.515625
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.3828,3.515625
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.3828,3.515625
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.3828,3.515625
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.515625
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.515625
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.515625
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.164063
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.164063
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.164063
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.164063
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.164063
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.164063
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.164063
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.164063
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.164063
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.164063
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.164063
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.164063
PnX | CSGOmall.com,Terrorist,-1507,506,-63.96875,Glock,100,0,0,0,0,False,False,False,232.7344,3.164063
