Name,Team,Position.X,Position.Y,Position.Z,ActiveWeapon,HP,Armour,Velocity.X,Velocity.Y,Velocity.Z,IsDucking,HasHelmet,HasDefuseKit,ViewDirectionX,ViewDirectionY,Map = de_inferno
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,95.27343,26.01563
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,98.78906,25.66406
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,98.78906,25.66406
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,98.78906,25.66406
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,98.78906,25.66406
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,98.4375,25.66406
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,359.6484
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,359.6484
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,359.6484
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.1797,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.1797,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,299.5313,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,298.8281,0.3515625
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,288.6328,358.5938
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,271.7578,359.2969
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,259.4531,359.2969
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,256.9922,359.2969
device ;M;,CounterTerrorist,2361,2200,126.8168,USP,100,0,0,0,0,False,False,False,256.9922,359.2969
